user_id,institute_std,attempt_count,completed_attempt_count,class_count,test_count,avg_score_pct,avg_accuracy_expected_pct,avg_completion_pct,latest_attempt_at,ready_class_count,at_risk_class_count,overall_readiness_band,evidence_level
25242,NSOATREMAN RURAL BANK LTD.,1,2,1,1,83.33,83.33,100.0,2025-11-04 15:40:07,1,0,READY,VERY_LOW
25431,Star Life Assurance Limited,2,4,1,2,100.0,100.0,100.0,2026-04-28 16:43:49,1,0,READY,VERY_LOW
25530,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2025-11-09 17:06:15,1,0,READY,VERY_LOW
25862,ASSINMAN RURAL BANK LTD.,2,3,1,2,86.66499999999999,86.66499999999999,100.0,2026-04-13 09:30:36,1,0,READY,VERY_LOW
25912,ODOTOBRI RURAL BANK LTD.,2,3,1,2,95.0,95.0,100.0,2026-04-11 19:24:50,1,0,READY,VERY_LOW
26102,AMENFIMAN RURAL BANK LTD.,2,2,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-10 08:06:31,1,0,READY,VERY_LOW
26124,ADONTEN COMMUNITY BANK LTD.,1,1,1,1,93.33,93.33,100.0,2025-04-25 17:32:09,1,0,READY,VERY_LOW
26173,FIASEMAN RURAL BANK LTD.,2,4,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-11 19:35:20,1,0,READY,VERY_LOW
26210,AMENFIMAN RURAL BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-13 17:19:07,1,0,READY,VERY_LOW
26293,CPS,1,1,1,1,82.5,82.5,100.0,2026-04-10 07:42:04,1,0,READY,VERY_LOW
26294,KWAHU PRASO RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-11 17:09:48,1,0,READY,VERY_LOW
26494,Starlife,1,4,1,1,76.0,76.0,100.0,2025-08-18 10:59:40,1,0,READY,VERY_LOW
26534,KAASEMAN RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-16 15:48:08,1,0,READY,VERY_LOW
26662,Star Life Assurance Limited,2,3,1,2,100.0,100.0,100.0,2026-04-29 16:34:44,1,0,READY,VERY_LOW
26737,SOUTH AKIM RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-16 17:11:49,1,0,READY,VERY_LOW
26795,OKOMFO ANOKYE RURAL BANK LTD.,2,4,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-10 09:20:04,1,0,READY,VERY_LOW
27244,StarLife Assurance Ltd,2,6,1,2,90.0,90.0,100.0,2026-05-08 15:43:05,1,0,READY,VERY_LOW
27487,AHANTAMAN RURAL BANK LTD.,1,3,1,1,86.67,86.67,100.0,2025-11-11 23:37:27,1,0,READY,VERY_LOW
27586,UNKNOWN_UNMAPPED,1,6,1,1,56.67,56.67,100.0,2024-12-30 07:30:10,0,0,NEAR_READY,VERY_LOW
27687,BUILSA COMMUNITY BANK LTD.,2,3,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-13 17:03:16,1,0,READY,VERY_LOW
27812,Republican committee of the trade union of industrial manufacturers of Tajikistan “Tajiksanoat”,1,1,1,1,30.0,30.0,100.0,2025-06-17 03:54:22,0,1,AT_RISK,VERY_LOW
27932,Opoku Ware School,3,9,2,3,80.0,80.0,100.0,2025-12-19 20:49:52,2,0,READY,VERY_LOW
27979,ARB APEX BANK PLC,1,2,1,1,46.67,46.67,100.0,2026-04-13 17:50:00,0,0,NEAR_READY,VERY_LOW
28050,ADANSI RURAL BANK LTD.,2,5,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-15 14:56:20,1,0,READY,VERY_LOW
28108,AKATAKYIMAN RURAL BANK LTD.,1,4,1,1,86.67,86.67,100.0,2026-04-15 17:57:55,1,0,READY,VERY_LOW
28177,DANGME RURAL BANK LTD.,2,3,1,2,95.0,95.0,100.0,2026-04-13 18:25:19,1,0,READY,VERY_LOW
28484,TUSK FOUNDATION,3,4,3,3,80.74666666666667,80.74666666666667,100.0,2023-09-14 23:07:15,3,0,READY,VERY_LOW
28580,KWAHU PRASO RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-13 15:36:13,1,0,READY,VERY_LOW
28747,Opoku Ware School,3,4,2,3,45.0,45.0,100.0,2025-10-30 17:46:04,0,1,NEAR_READY,VERY_LOW
28939,NYANKUMASI AHENKRO RURAL BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-13 11:46:46,1,0,READY,VERY_LOW
29065,KAJAJI SENIOR HIGH SCHOOL,1,10,1,1,70.0,70.0,100.0,2026-05-29 12:23:06,1,0,READY,VERY_LOW
29072,YAPRA RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2025-11-05 16:08:47,1,0,READY,VERY_LOW
29099,KINTAMPO RURAL BANK LIMITED,2,4,1,2,90.0,90.0,100.0,2026-04-14 07:51:58,1,0,READY,VERY_LOW
29219,AMANSIE WEST RURAL BANK LTD.,2,2,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 13:10:06,1,0,READY,VERY_LOW
29330,NYANKUMASI AHENKRO RURAL BANK LTD.,2,4,1,2,86.67,86.67,100.0,2026-04-13 18:22:46,1,0,READY,VERY_LOW
29648,AMENFIMAN RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2025-11-11 20:33:55,1,0,READY,VERY_LOW
29760,KWAHU PRASO RURAL BANK LTD.,2,5,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-13 22:55:16,1,0,READY,VERY_LOW
29847,ANUM RURAL BANK LTD.,2,3,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-17 14:29:45,1,0,READY,VERY_LOW
29857,ASSINMAN RURAL BANK LTD.,2,3,1,2,100.0,100.0,100.0,2026-04-13 12:04:05,1,0,READY,VERY_LOW
30296,BOSOME-FREHO RURAL BANK LTD.,1,1,1,1,83.33,83.33,100.0,2025-11-10 13:53:13,1,0,READY,VERY_LOW
30425,KWAHU PRASO RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2026-04-13 19:41:38,1,0,READY,VERY_LOW
30510,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,56.67,56.67,100.0,2025-11-11 17:07:28,0,0,NEAR_READY,VERY_LOW
30540,NYANKUMASI AHENKRO RURAL BANK LTD.,2,9,1,2,95.0,95.0,100.0,2026-04-15 09:26:17,1,0,READY,VERY_LOW
30689,UPPER AMENFI RURAL BANK LTD.,2,4,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-13 17:25:57,1,0,READY,VERY_LOW
30864,FIASEMAN RURAL BANK LTD.,4,5,3,4,83.57833333333333,83.57833333333333,100.0,2026-04-15 08:23:41,3,0,READY,VERY_LOW
30911,BAWJIASE AREA RURAL BANK LTD.,1,2,1,1,93.33,93.33,100.0,2026-04-13 09:21:03,1,0,READY,VERY_LOW
30917,BUILSA COMMUNITY BANK LTD.,2,2,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-13 11:10:08,1,0,READY,VERY_LOW
30960,StarLife,1,10,1,1,100.0,100.0,100.0,2025-08-25 10:32:53,1,0,READY,VERY_LOW
30975,MICROFIN RURAL BANK LTD.,2,5,1,2,90.0,90.0,100.0,2026-04-10 12:25:18,1,0,READY,VERY_LOW
31288,EJURAMAN RURAL BANK LIMITED,1,1,1,1,90.0,90.0,100.0,2025-05-01 13:51:27,1,0,READY,VERY_LOW
31372,SOUTH AKIM RURAL BANK LTD.,2,2,1,2,93.33,93.33,100.0,2026-04-13 16:30:09,1,0,READY,VERY_LOW
31395,AKUAPEM RURAL BANK LTD.,1,1,1,1,70.0,70.0,100.0,2025-04-30 13:13:18,1,0,READY,VERY_LOW
31548,KAASEMAN RURAL BANK LTD.,2,2,1,2,100.0,100.0,100.0,2026-04-16 16:01:16,1,0,READY,VERY_LOW
31787,NSOATREMAN RURAL BANK LTD.,1,2,1,1,93.33,93.33,100.0,2025-11-05 13:56:24,1,0,READY,VERY_LOW
31812,ARB APEX BANK PLC,1,1,1,1,100.0,100.0,100.0,2025-01-24 09:05:17,1,0,READY,VERY_LOW
32073,AMENFIMAN RURAL BANK LTD.,1,2,1,1,90.0,90.0,100.0,2025-11-11 18:20:22,1,0,READY,VERY_LOW
32312,Opoku Ware School,1,1,1,1,90.0,90.0,100.0,2025-10-13 08:37:43,1,0,READY,VERY_LOW
32375,EJURAMAN RURAL BANK LIMITED,1,1,1,1,90.0,90.0,100.0,2025-05-01 17:03:29,1,0,READY,VERY_LOW
32536,StarLife Assurance Limited,2,3,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-30 07:17:00,1,0,READY,VERY_LOW
32670,BOSOMTWE RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-13 11:54:26,1,0,READY,VERY_LOW
32751,Opoku Ware School,1,3,1,1,80.0,80.0,100.0,2025-10-12 20:17:56,1,0,READY,VERY_LOW
32851,EJURAMAN RURAL BANK LIMITED,1,1,1,1,90.0,90.0,100.0,2025-04-30 15:36:30,1,0,READY,VERY_LOW
33495,EAST AKIM RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2025-11-11 19:58:36,1,0,READY,VERY_LOW
33568,LOWER PRA RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2026-04-13 13:36:30,1,0,READY,VERY_LOW
33602,DANGME RURAL BANK LTD.,1,2,1,1,80.0,80.0,100.0,2025-11-11 11:41:02,1,0,READY,VERY_LOW
33658,Star Life Assurance Limited,2,3,1,2,95.0,95.0,100.0,2026-05-06 08:15:28,1,0,READY,VERY_LOW
33691,SOUTH AKIM RURAL BANK LTD.,2,2,1,2,93.33,93.33,100.0,2026-04-16 16:36:40,1,0,READY,VERY_LOW
33837,SOUTH AKIM RURAL BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-08 16:36:40,1,0,READY,VERY_LOW
34178,BONZALI RURAL BANK LTD.,3,5,1,3,93.33333333333333,93.33333333333333,100.0,2026-04-10 17:56:37,1,0,READY,LOW
34208,Odotobri Rural Bank,2,2,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-10 09:42:22,1,0,READY,VERY_LOW
34256,AMANSIE WEST RURAL BANK LTD.,2,3,1,2,95.0,95.0,100.0,2026-04-08 15:19:50,1,0,READY,VERY_LOW
34363,Nagies Angles Education center,1,6,1,1,40.0,40.0,100.0,2023-03-13 21:16:53,0,1,AT_RISK,VERY_LOW
34366,LOWER PRA RURAL BANK LTD.,2,2,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-10 19:26:17,1,0,READY,VERY_LOW
34454,AMENFIMAN RURAL BANK LTD.,2,3,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-13 09:03:21,1,0,READY,VERY_LOW
34597,MPONUA RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2025-11-07 19:20:35,1,0,READY,VERY_LOW
34762,PNIS,3,5,1,3,41.666666666666664,41.666666666666664,100.0,2025-04-18 16:52:37,0,1,AT_RISK,LOW
34905,BAWJIASE AREA RURAL BANK LTD.,2,4,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-10 08:20:38,1,0,READY,VERY_LOW
35028,MPONUA RURAL BANK LTD.,1,5,1,1,86.67,86.67,100.0,2026-04-19 14:11:32,1,0,READY,VERY_LOW
35258,LOWER PRA RURAL BANK LTD.,2,6,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-09 13:03:10,1,0,READY,VERY_LOW
35281,Opoku Ware School,1,3,1,1,50.0,50.0,100.0,2025-10-12 19:20:38,0,0,NEAR_READY,VERY_LOW
35427,WETO RURAL BANK LTD.,2,5,1,2,95.0,95.0,100.0,2026-04-13 12:02:00,1,0,READY,VERY_LOW
35441,ODOTOBRI RURAL BANK LTD.,2,4,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-13 08:08:50,1,0,READY,VERY_LOW
35469,UNKNOWN_UNMAPPED,1,2,1,1,86.67,86.67,100.0,2025-11-11 17:23:44,1,0,READY,VERY_LOW
35498,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2025-11-11 09:13:51,1,0,READY,VERY_LOW
35779,ATWIMA MPONUA RURAL BANK LTD.,2,6,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-17 17:50:52,1,0,READY,VERY_LOW
35860,FIASEMAN RURAL BANK LTD.,2,3,1,2,88.33500000000001,88.33500000000001,100.0,2026-04-18 18:22:12,1,0,READY,VERY_LOW
35963,CAPITAL RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2025-05-02 09:01:11,1,0,READY,VERY_LOW
35964,FIASEMAN RURAL BANK LTD,1,1,1,1,73.33,73.33,100.0,2026-04-13 12:29:58,1,0,READY,VERY_LOW
35977,Kapps,4,29,4,4,91.875,91.875,100.0,2026-04-17 15:29:24,4,0,READY,VERY_LOW
36027,Opoku Ware school,3,13,3,3,80.0,80.0,100.0,2026-02-05 07:46:06,2,0,READY,VERY_LOW
36344,YAA ASANTEWAA RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2026-04-13 17:23:59,1,0,READY,VERY_LOW
36544,BOSOME-FREHO RURAL BANK LTD.,1,3,1,1,93.33,93.33,100.0,2025-11-10 13:26:51,1,0,READY,VERY_LOW
36676,AMANSIE WEST RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-06 18:51:08,1,0,READY,VERY_LOW
36819,KINTAMPO RURAL BANK LTD.,1,4,1,1,76.67,76.67,100.0,2025-11-10 17:45:35,1,0,READY,VERY_LOW
36896,ODOTOBRI RURAL BANK LTD.,2,2,1,2,90.0,90.0,100.0,2026-04-07 10:32:31,1,0,READY,VERY_LOW
37005,LETSHEGO,4,5,1,4,97.5,97.5,100.0,2025-12-08 12:08:25,1,0,READY,LOW
37051,BOSOMTWE RURAL BANK LTD.,1,1,1,1,90.0,90.0,100.0,2026-04-13 05:03:34,1,0,READY,VERY_LOW
37124,OPOKU WARE SCHOOL,2,7,2,2,33.335,33.335,100.0,2025-11-10 21:30:22,0,1,AT_RISK,VERY_LOW
37366,CAPITAL RURAL BANK LTD.,3,3,1,3,85.55333333333333,85.55333333333333,100.0,2026-04-10 23:18:14,1,0,READY,LOW
37367,ARB APEX BANK PLC,2,2,1,2,95.0,95.0,100.0,2025-11-28 15:02:17,1,0,READY,VERY_LOW
37488,STARLIFE ASSURANCE COMPANY LTD,4,5,2,4,93.3325,93.3325,100.0,2026-05-06 20:42:42,2,0,READY,VERY_LOW
37491,ANUM RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2025-11-11 08:44:05,1,0,READY,VERY_LOW
37629,Star Life Assurance Limited,3,6,2,3,91.75,91.75,100.0,2026-05-13 15:11:06,2,0,READY,VERY_LOW
37799,ATWIMA RURAL BANK LTD,2,3,1,2,91.66499999999999,91.66499999999999,100.0,2026-04-15 21:29:01,1,0,READY,VERY_LOW
37886,Nyankumasi Ahenkro Rural Bank,2,3,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-10 08:42:37,1,0,READY,VERY_LOW
38192,Kapps,5,27,5,5,83.0,83.0,100.0,2026-04-18 19:04:32,5,0,READY,VERY_LOW
38274,ADONTEN COMMUNITY BANK LTD.,1,1,1,1,80.0,80.0,100.0,2025-11-11 18:33:56,1,0,READY,VERY_LOW
38324,BOSOMTWE RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-17 11:27:38,1,0,READY,VERY_LOW
38566,KAKUM RURAL BANK.,1,2,1,1,83.33,83.33,100.0,2026-04-13 11:55:31,1,0,READY,VERY_LOW
38721,NKORANZA KWABRE RURAL BANK LTD.,2,3,1,2,95.0,95.0,100.0,2026-04-08 13:26:57,1,0,READY,VERY_LOW
38749,EJURAMAN RURAL BANK LIMITED,1,1,1,1,100.0,100.0,100.0,2025-05-01 14:16:53,1,0,READY,VERY_LOW
39108,Opoku Ware School,3,5,2,3,62.5,62.5,100.0,2025-11-30 09:53:02,1,0,READY,VERY_LOW
39301,AMANSIE WEST RURAL BANK LTD.,2,4,1,2,96.67,96.67,100.0,2026-04-09 16:59:12,1,0,READY,VERY_LOW
39302,ARB APEX BANK PLC,1,2,1,1,93.33,93.33,100.0,2025-01-24 14:08:13,1,0,READY,VERY_LOW
39311,SOUTH AKIM RURAL BANK LTD.,2,2,1,2,98.33500000000001,98.33500000000001,100.0,2026-04-15 17:49:01,1,0,READY,VERY_LOW
39338,NKORANMAN RURAL BANK LTD.,2,2,1,2,93.33,93.33,100.0,2026-04-12 17:35:59,1,0,READY,VERY_LOW
39425,ASANTE AKYEM RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-16 01:52:47,1,0,READY,VERY_LOW
39490,SONZELE RURAL BANK LTD.,1,1,1,1,83.33,83.33,100.0,2026-04-08 13:06:23,1,0,READY,VERY_LOW
39492,StarLife Assurance Limited,2,5,1,2,93.33500000000001,93.33500000000001,100.0,2026-05-18 09:38:37,1,0,READY,VERY_LOW
39575,ARB APEX BANK PLC,2,3,1,2,98.33500000000001,98.33500000000001,100.0,2025-11-24 10:16:56,1,0,READY,VERY_LOW
39585,SHS,2,4,1,2,52.5,52.5,100.0,2025-08-15 15:01:30,0,0,NEAR_READY,VERY_LOW
40012,EJURAMAN RURAL BANK LIMITED,1,1,1,1,100.0,100.0,100.0,2025-05-02 09:42:51,1,0,READY,VERY_LOW
40109,LESHEGO,6,31,1,6,95.0,95.0,100.0,2025-12-08 08:31:37,1,0,READY,LOW
40337,BOSOMTWE RURAL BANK LTD.,1,4,1,1,90.0,90.0,100.0,2026-04-15 23:01:05,1,0,READY,VERY_LOW
40357,BRAKWA BREMAN RURAL BANK LTD.,2,8,1,2,81.67,81.67,100.0,2026-04-18 18:27:25,1,0,READY,VERY_LOW
40423,ADA RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-13 13:30:28,1,0,READY,VERY_LOW
40527,NAARA RURAL BANK LTD.,2,9,1,2,80.0,80.0,100.0,2026-04-14 06:43:57,1,0,READY,VERY_LOW
40691,ODUPONGKPEHE RURAL BANK LTD.,2,4,1,2,100.0,100.0,100.0,2026-04-07 18:06:10,1,0,READY,VERY_LOW
40824,BONZALI RURAL BANK LTD.,2,2,1,2,91.67,91.67,100.0,2026-04-10 19:03:47,1,0,READY,VERY_LOW
40887,NKORANZA KWABRE RURAL BANK LTD.,1,1,1,1,100.0,100.0,100.0,2026-04-13 18:24:55,1,0,READY,VERY_LOW
40912,Notre Dame Seminary Senior High School,1,3,1,1,10.0,10.0,100.0,2026-02-28 18:13:44,0,1,AT_RISK,VERY_LOW
41273,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,80.0,80.0,100.0,2026-04-16 09:34:01,1,0,READY,VERY_LOW
41487,AHANTAMAN RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2025-11-11 17:10:48,1,0,READY,VERY_LOW
41654,MANYA KROBO RURAL BANK LTD.,1,1,1,1,86.67,86.67,100.0,2026-04-16 16:13:40,1,0,READY,VERY_LOW
41871,OKOMFO ANOKYE RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2025-11-11 14:26:24,1,0,READY,VERY_LOW
41949,Starlife Assurance,1,1,1,1,100.0,100.0,100.0,2025-08-22 15:01:18,1,0,READY,VERY_LOW
41955,ASUTIFI RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-10 08:16:16,1,0,READY,VERY_LOW
42048,OKOMFO ANOKYE RURAL BANK LTD.,2,5,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-10 09:04:58,1,0,READY,VERY_LOW
42053,KINTAMPO RURAL BANK LTD.,2,2,1,2,96.67,96.67,100.0,2026-04-13 21:46:21,1,0,READY,VERY_LOW
42067,KINTAMPO RURAL BANK LIMITED,3,3,1,3,97.77666666666666,97.77666666666666,100.0,2026-04-14 19:24:37,1,0,READY,LOW
42099,Opoku Ware School,2,5,2,2,45.0,45.0,100.0,2025-10-15 08:41:08,1,1,NEAR_READY,VERY_LOW
42119,ENYAN DENKYIRA RURAL BANK LTD.,2,2,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-13 09:02:39,1,0,READY,VERY_LOW
42175,ANLO RURAL BANK LIMITED,2,4,1,2,81.66499999999999,81.66499999999999,100.0,2026-04-13 10:02:47,1,0,READY,VERY_LOW
42807,NAARA RURAL BANK LTD.,2,10,1,2,91.67,91.67,100.0,2026-04-15 13:11:05,1,0,READY,VERY_LOW
42840,Bessfa Rural Bank,1,6,1,1,96.67,96.67,100.0,2025-11-11 09:18:43,1,0,READY,VERY_LOW
43143,DANGME RURAL BANK LTD.,2,3,1,2,90.0,90.0,100.0,2026-04-14 13:04:35,1,0,READY,VERY_LOW
43154,Zeepay,1,1,1,1,73.33,73.33,100.0,2023-05-22 15:01:24,1,0,READY,VERY_LOW
43207,AHANTAMAN RURAL BANK LTD.,2,3,1,2,96.66499999999999,96.66499999999999,100.0,2026-04-17 13:40:08,1,0,READY,VERY_LOW
43230,UNKNOWN_UNMAPPED,1,2,1,1,15.0,15.0,100.0,2026-04-10 15:47:01,0,1,AT_RISK,VERY_LOW
43388,OKOMFO ANOKYE RURAL BANK LTD.,2,5,1,2,95.0,95.0,100.0,2026-04-10 11:25:15,1,0,READY,VERY_LOW
43433,ANUM RURAL BANK LTD.,1,2,1,1,100.0,100.0,100.0,2025-11-10 09:38:08,1,0,READY,VERY_LOW
43719,ARB APEX BANK PLC,3,8,1,3,92.21999999999998,92.21999999999998,100.0,2025-11-28 14:15:29,1,0,READY,LOW
43937,ATWIMA MPONUA RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2026-04-17 17:44:28,1,0,READY,VERY_LOW
43977,BONZALI RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-10 10:04:42,1,0,READY,VERY_LOW
44021,OKOMFO ANOKYE RURAL BANK LTD.,1,2,1,1,83.33,83.33,100.0,2025-11-10 10:33:12,1,0,READY,VERY_LOW
44183,ASOKORE RURAL BANK LTD.,1,6,1,1,100.0,100.0,100.0,2026-04-09 18:25:26,1,0,READY,VERY_LOW
44193,AHANTAMAN RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2025-11-11 18:16:40,1,0,READY,VERY_LOW
44255,owass,1,7,1,1,60.0,60.0,100.0,2025-07-30 19:23:08,0,0,NEAR_READY,VERY_LOW
44265,OKOMFO ANOKYE RURAL BANK LTD.,2,5,1,2,86.66499999999999,86.66499999999999,100.0,2026-04-12 20:15:49,1,0,READY,VERY_LOW
44279,OpokuWareSchool,1,2,1,1,60.0,60.0,100.0,2025-10-22 19:55:14,0,0,NEAR_READY,VERY_LOW
44431,UNKNOWN_UNMAPPED,1,2,1,1,60.0,60.0,100.0,2026-04-03 13:24:52,0,0,NEAR_READY,VERY_LOW
44591,AMANSIE WEST RURAL BANK LTD.,2,4,1,2,85.0,85.0,100.0,2026-04-09 07:47:37,1,0,READY,VERY_LOW
44873,AKUAPEM RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2026-04-13 09:51:04,1,0,READY,VERY_LOW
44888,NSUTAMAN RURAL BANK LTD.,1,1,1,1,80.0,80.0,100.0,2025-11-11 16:49:22,1,0,READY,VERY_LOW
44934,South Akim Rural Bank PLC,2,2,1,2,93.33500000000001,95.0,100.0,2026-04-13 17:42:19,1,0,READY,VERY_LOW
44950,MANYA KROBO RURAL BANK LTD.,1,1,1,1,70.0,70.0,100.0,2026-04-14 12:00:56,1,0,READY,VERY_LOW
44974,UNKNOWN_UNMAPPED,2,3,1,2,93.33500000000001,93.33500000000001,100.0,2026-04-13 21:58:19,1,0,READY,VERY_LOW
45031,Kajaji Senior High School,1,3,1,1,20.0,20.0,100.0,2026-06-04 20:05:09,0,1,AT_RISK,VERY_LOW
45238,BOSOMTWE RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-16 20:35:36,1,0,READY,VERY_LOW
45379,Star Life Assurance Limited,3,4,2,3,94.6675,94.6675,100.0,2026-05-07 21:02:41,2,0,READY,VERY_LOW
45490,ARB APEX BANK PLC,3,4,1,3,95.55666666666667,95.55666666666667,100.0,2025-11-28 10:59:52,1,0,READY,LOW
45623,LOWER PRA RURAL BANK LTD.,2,3,1,2,95.0,95.0,100.0,2026-04-10 16:42:16,1,0,READY,VERY_LOW
45739,ASOKORE RURAL BANK LTD.,1,1,1,1,96.67,96.67,100.0,2026-04-11 18:12:48,1,0,READY,VERY_LOW
45751,AKUAPEM RURAL BANK LTD.,2,2,1,2,95.0,95.0,100.0,2026-04-10 11:23:36,1,0,READY,VERY_LOW
45758,UPPER AMENFI RURAL BANK LTD.,2,4,1,2,95.0,95.0,100.0,2026-04-13 11:00:31,1,0,READY,VERY_LOW
45937,ARB APEX BANK PLC,1,1,1,1,93.33,93.33,100.0,2025-11-28 13:01:22,1,0,READY,VERY_LOW
45998,KWAHU PRASO RURAL BANK LIMITED,3,6,1,3,88.89,88.89,100.0,2026-04-12 12:50:54,1,0,READY,LOW
46137,AVENOR RURAL BANK LTD.,1,3,1,1,100.0,100.0,100.0,2026-04-13 09:51:19,1,0,READY,VERY_LOW
46147,ASANTE AKYEM RURAL BANK LTD.,2,5,1,2,91.67,91.67,100.0,2026-04-13 08:43:49,1,0,READY,VERY_LOW
46179,BONZALI RURAL BANK LIMITED,2,8,1,2,70.0,70.0,100.0,2026-04-14 23:29:48,1,0,READY,VERY_LOW
46379,ASOKORE RURAL BANK LTD.,1,2,1,1,93.33,93.33,100.0,2026-04-10 14:21:41,1,0,READY,VERY_LOW
46514,NYANKUMASI AHENKRO RURAL BANK LTD.,1,1,1,1,93.33,93.33,100.0,2025-11-04 01:49:41,1,0,READY,VERY_LOW
46679,ENYAN DENKYIRA RURAL BANK LTD.,1,2,1,1,96.67,96.67,100.0,2026-04-10 18:22:51,1,0,READY,VERY_LOW
46770,FIASEMAN RURAL BANK LTD.,1,1,1,1,83.33,83.33,100.0,2025-11-11 20:00:16,1,0,READY,VERY_LOW
46952,AHANTAMAN RURAL BANK LTD.,1,3,1,1,86.67,86.67,100.0,2026-04-18 23:40:20,1,0,READY,VERY_LOW
46993,ARB APEX BANK PLC,1,1,1,1,93.33,93.33,100.0,2025-11-28 12:53:26,1,0,READY,VERY_LOW
47037,UNKNOWN_UNMAPPED,2,2,1,2,95.0,95.0,100.0,2026-04-13 18:18:54,1,0,READY,VERY_LOW
47102,OKOMFO ANOKYE RURAL BANK LTD.,2,5,1,2,80.0,80.0,100.0,2026-04-12 21:24:13,1,0,READY,VERY_LOW
47123,NAARA RURAL BANK LTD.,3,6,1,3,93.33333333333333,93.33333333333333,100.0,2026-04-09 14:54:25,1,0,READY,LOW
47185,ATIWA RURAL BANK LTD,1,1,1,1,90.0,90.0,100.0,2025-11-06 12:07:37,1,0,READY,VERY_LOW
47251,AMENFIMAN RURAL BANK LTD.,2,4,1,2,88.33,88.33,100.0,2026-04-14 09:56:00,1,0,READY,VERY_LOW
47395,SOUTH AKIM RURAL BANK LTD.,2,7,1,2,91.67,93.33500000000001,100.0,2026-04-17 16:58:18,1,0,READY,VERY_LOW
47618,JUABEN RURAL BANK LTD.,1,2,1,1,80.0,80.0,100.0,2026-04-17 18:38:21,1,0,READY,VERY_LOW
47660,AMENFIMAN RURAL BANK LTD.,2,5,1,2,86.66499999999999,86.66499999999999,100.0,2026-04-10 08:50:51,1,0,READY,VERY_LOW
47804,ARB APEX BANK PLC,3,4,1,3,92.22333333333334,92.22333333333334,100.0,2025-11-28 14:33:15,1,0,READY,LOW
47831,Notre Dame Seminary Senior High School,2,5,1,2,50.0,50.0,100.0,2026-05-29 11:35:17,0,0,NEAR_READY,VERY_LOW
